Gene	Log2 Fold Change	p-value
nanos1	1.1337738820619283	3.468558191704347e-06
cops9	1.3462606669309418	3.474608618717231e-06
snai1b	1.3714200723165557	3.474886070168711e-06
ctsk	1.8455095748432107	3.489299864903096e-06
prrt4b	1.43527624309495	3.495866907496276e-06
ccm2	1.6475250627810993	3.5081338757100216e-06
phactr3b	1.4798343414577284	3.510141340929246e-06
mcrs1	1.1103358932172913	3.514815502415107e-06
lyz	1.4753574772546814	3.5162224268693477e-06
si:ch211-191j22.3	1.1969346356275723	3.518560656813963e-06
nlgn1	1.126499834536445	3.527922824297904e-06
prpsap2	1.2614906619938253	3.5347213550316103e-06
rgs13a	1.9077648792431339	3.538250589799687e-06
ENSDARG00000102733	1.1198823747495246	3.5388259173683905e-06
znf692	1.3087034548056495	3.548752060297883e-06
scube1	1.3285816725066075	3.5505224563010447e-06
rnf220a	1.1992663086669006	3.553087555622447e-06
znf622	0.6007794628822539	3.555566321166653e-06
fga	1.5978366658624616	3.557340516978707e-06
ENSDARG00000091889	1.714411728978749	3.5574956896236028e-06
ENSDARG00000091775	0.8205212883252508	3.560986899209035e-06
dennd11	1.484666946511946	3.563975648615393e-06
crmp1	1.5572451422145002	3.565415421347668e-06
gpm6aa	1.234794378347353	3.5711955406712403e-06
keap1a	0.9349380993267582	3.5799834778801317e-06
tbx2a	1.4780931158573594	3.580959470917375e-06
atp5md	1.5836473535021776	3.584019014453496e-06
slc27a1a	1.4932457480585284	3.5871210383480253e-06
cryba1a	0.8084400870466156	3.588867136653197e-06
igsf5a	0.7961852172789253	3.5901761774110484e-06
nck2b	1.3691586366669826	3.5908367424257176e-06
ENSDARG00000098462	1.862196548508529	3.5922885462696475e-06
fam177a1	1.3784409510718334	3.5925202960093604e-06
omgb	1.2129006538875347	3.5928625883918774e-06
si:dkey-200l5.4	1.6357838033017285	3.5962530697284323e-06
hsd17b8	1.6299170210603575	3.5979346237753475e-06
tspan5b	1.459230762479978	3.601811134714535e-06
nr2f2	1.3740191631089758	3.6023436024448094e-06
ccdc141	2.073713254999191	3.609054805810623e-06
atp5pb	1.096229832261952	3.6093080847701545e-06
LOC100334818	1.1087318112123048	3.6095354272843437e-06
PLCL2	1.3890275084150898	3.6105086798890913e-06
cep20	1.7741605728862593	3.610616632027584e-06
spi1a	0.9677318285933383	3.6111754415686196e-06
ikzf2	1.5742310566958855	3.612786421027489e-06
uts1	1.5608430746733621	3.6149529980627402e-06
rbm41	1.3486902908079657	3.6177417572234675e-06
rhoub	0.9922294744797222	3.6195993012669733e-06
manbal	0.9410320831753168	3.6230234886004464e-06
ENSDARG00000097982	2.11693056810498	3.624683119680858e-06
mab21l2	1.8687852091818062	3.6251051474717617e-06
LOC100333939	1.2113261041897176	3.625506156670336e-06
defbl1	1.8166951117788743	3.630006950891549e-06
fank1	1.4176004642288527	3.6359218068798117e-06
si:ch73-60h1.1	1.1891110047024278	3.6412995464575655e-06
nfkbiz	2.0525325700435384	3.650827102160755e-06
cox7a2a	1.1957008159641074	3.6518493446445757e-06
col4a1	0.6943989540415958	3.657179797336952e-06
exosc3	0.7744614549278976	3.6600261803064622e-06
med13a	1.1594790791611558	3.6650310314690827e-06
ptger3	1.6645443455552846	3.6734563968893324e-06
shprh	2.224931174824447	3.6756752812191247e-06
ENSDARG00000096463	2.0282377856495435	3.68966614896431e-06
mhc1zea	1.418755987580072	3.702767558848369e-06
grb10b	0.8204710003085866	3.702985133317294e-06
si:ch211-36i19.1	2.806246862740696	3.7101983203490838e-06
ufd1l	1.029898300972875	3.710943671175549e-06
insig2	-inf	3.7222197999666857e-06
mhc1lga	0.7535779770784728	3.7285034841059184e-06
ENSDARG00000117535	0.9811587711234653	3.732373883739556e-06
pou5f3	1.3831207027064103	3.7347049221714592e-06
zgc:101564	1.3853738552666026	3.736599385288795e-06
mxd1	1.4352299887253968	3.7378971228988152e-06
mtf1	1.4109395019866888	3.7496521444507243e-06
jtb	0.9118580932405765	3.7508190261565253e-06
tmem130	1.539792667378402	3.7515555292634062e-06
ENSDARG00000098049	0.9519856976226392	3.7547219699633456e-06
acacb	1.1037938116308756	3.7581636839131874e-06
epc2	1.4199149125666255	3.760270666063091e-06
tnfrsf1a	1.0294565104415538	3.7616206696882215e-06
ENSDARG00000094694	1.3049044955361175	3.76256485118485e-06
grik4	1.210870480433327	3.7667805632218455e-06
zgc:112966	2.0000329206313743	3.7709529578693213e-06
ube2wa	0.9801329708348685	3.7743752006276413e-06
zgc:175284	1.0657314241618139	3.7765181830879116e-06
tmed4	1.6065566472904977	3.7792890009160944e-06
nup93	1.0245919861764978	3.7844760973262914e-06
upf2	1.0621591948772833	3.7901194176122765e-06
cdh8	0.884393824291157	3.8062766134312525e-06
and2	1.8328611253079605	3.806696172836241e-06
ENSDARG00000100787	1.388744380417551	3.8068625597686004e-06
ENSDARG00000105454	1.2180729253000397	3.819138342494674e-06
si:dkeyp-50d11.2	1.6059245480313808	3.826916799733858e-06
dkc1	-0.8577464458814619	3.8445685436237105e-06
ano11	1.1946066045835855	3.847369128642041e-06
si:ch211-213i16.3	1.203812657921082	3.859061791859447e-06
nkrf	1.4142852137133417	3.8605762659471596e-06
gc2	1.4939671247183175	3.861266974496111e-06
eya2	1.3115864852457788	3.862985510381028e-06
dusp23b	1.6190453567268348	3.864094254731114e-06
tmem229b	1.997832440570721	3.873992872207118e-06
nme5	1.398881907741342	3.877027297680258e-06
vps41	1.2726330997258992	3.878568405472672e-06
dynlt2b	1.0743194920709596	3.883541873893336e-06
ndfip2	0.8864565615810711	3.884076856912541e-06
ENSDARG00000100959	1.7461935159624364	3.884188402335399e-06
nlrc10	-2.9475930305129068	3.892543436703857e-06
wu:fi42e03	1.615192179112259	3.893243009188618e-06
gabrp	2.526951675036375	3.895608792642909e-06
itsn1	1.0228861303860353	3.899328747534614e-06
ntrk1	1.7404737958939511	3.899387388807723e-06
ENSDARG00000071772	0.9979753809875365	3.902724374772214e-06
fam199x	1.1267053167549443	3.9044022601827105e-06
actn3a	0.9341638614290894	3.907219943437449e-06
gps2	1.356654152471527	3.909365175029058e-06
trim25	1.0432652725997502	3.9196976910816185e-06
pglyrp5	1.7600590955608617	3.921250048082284e-06
cpeb1b	1.831001702897682	3.921565503238396e-06
hmces	1.4565579984026966	3.92688160713755e-06
si:ch211-18i17.2	1.012913246166266	3.932133812957209e-06
ENSDARG00000117525	2.1325401793703977	3.934579067821872e-06
cts12	1.319968266705403	3.936098654298202e-06
ENSDARG00000095646	2.5147608631185645	3.936532783985841e-06
pdcd4a	0.8902631046166727	3.940312487342813e-06
jagn1a	1.817991017009328	3.9408029360309126e-06
si:ch73-91k6.2	1.0548591121702962	3.945869036090256e-06
ugt2a5	1.134665997863715	3.947547028811282e-06
tnca	1.3390145651788516	3.948745353664474e-06
si:ch211-196f5.2	2.1955911190888626	3.959763788162064e-06
p2ry4	1.6633739992588885	3.966187998001363e-06
stambpb	0.9721011262182869	3.966359231936554e-06
znf318	1.1444567538783283	3.968275559640322e-06
ap3s2	1.3618731988973831	3.9753329545343725e-06
LOC563561	1.7612668296973637	3.981264977544228e-06
pax9	1.2386086669508931	3.982764036906098e-06
uprt	1.2281825268396422	3.985064966519423e-06
rx2	1.0544763715983287	3.986417293016846e-06
kazna	1.716513371245483	3.986980760013637e-06
itga11a	1.3286656387374134	3.991252051540053e-06
rad21b	1.485656866914533	4.004024693424464e-06
extl2	1.1262827748627384	4.009824826709178e-06
atp1a3a	1.2611860475283057	4.012295028151879e-06
soul3	0.9505748882184462	4.024219921277674e-06
rps6kb1a	1.868987283814762	4.025577059219613e-06
adra2c	2.103603751131501	4.0273657904636315e-06
col11a1b	1.5213919082701501	4.0335546649276625e-06
cpne1	1.410311141246577	4.036811707125234e-06
fam219ab	1.912206832321733	4.060070810376816e-06
ptdss2	0.8152432884311515	4.062647385612685e-06
sanbr	1.4354861702056327	4.064433262424516e-06
b3gat2	1.2880340868784632	4.0649182952419505e-06
serpinc1	1.006631412302376	4.065619393830491e-06
gas2l3	1.421041326283559	4.068371830770446e-06
ap2a1	1.3028780131068634	4.069790792028804e-06
dynlt5	1.8900924651529234	4.076581124764847e-06
trim110	1.9395769785734602	4.085321924142332e-06
tbrg1	1.630842759388638	4.086270865087361e-06
grm5a	1.1639763985450295	4.089321487905295e-06
acap3b	1.5140239524906574	4.0901376242566045e-06
EPB41L2	1.197327085200955	4.097616856656817e-06
adamtsl7	1.3838151170677864	4.101020469192687e-06
LOC108191765	1.0598510747624506	4.10488431419815e-06
si:ch73-390b10.2	1.1255994128707356	4.106857839102285e-06
ndufb10	1.1707989836214232	4.111827789203911e-06
apoea	1.0769566207343777	4.11726233530463e-06
si:ch73-185c24.2	1.6437281382862858	4.122559723764653e-06
cldn5b	1.6301267109882949	4.1236048550809e-06
ENSDARG00000094138	0.9360246356070862	4.131031117524829e-06
ENSDARG00000093919	1.6009240412017287	4.133682527166633e-06
si:dkey-29h14.10	0.9587319211327332	4.136788608376801e-06
ntn5	1.3305290756830965	4.168041256787656e-06
adrb3b	-1.5853042410969036	4.187134859468495e-06
acvr1l	1.4234404251800263	4.190391119265528e-06
ENSDARG00000105420	0.9070840759826309	4.204720824738106e-06
mgst3b	0.845333118678627	4.205394071036365e-06
si:dkey-261m9.11	-1.736702837836221	4.208012482480963e-06
si:ch211-199g17.9	1.0188299353181163	4.211937309971464e-06
dph6	1.4629395263943874	4.215716439592192e-06
tln1	1.4103629911605482	4.219028893218868e-06
selenot1a	1.2530277342280542	4.219707808700369e-06
arhgap22b	1.1202516516921508	4.219828592114656e-06
smu1b	1.036387868868596	4.222489899890483e-06
fnip1	0.9984262907496467	4.222969282461656e-06
mhc1lja	1.2320502523091303	4.226984481402594e-06
si:ch211-286b5.9	1.0966762167863502	4.228419574673105e-06
rpl3	1.0568893527724397	4.23571209820186e-06
ubl3b	1.18572364038986	4.241466719195649e-06
fanca	0.9062004514152592	4.245239474244179e-06
papola	1.251468988437568	4.245941087846824e-06
ENSDARG00000111653	0.9411147518481139	4.247618567310368e-06
ankrd16	0.9407757891219114	4.250531466304761e-06
apoda.1	1.412384175278562	4.252291131354468e-06
cndp2	1.2132112212220325	4.253186607707059e-06
zgc:153738	1.2694532422945397	4.260494389897739e-06
tanc2a	1.6915675720119532	4.264492783386461e-06
ccsapb	0.894824079534828	4.268788457013433e-06
ENSDARG00000095056	1.4520498204120673	4.270897506433849e-06
ackr3b	1.3828519715031093	4.280281026617907e-06
ptpn4a	1.0551652802170004	4.2903870600751645e-06
golga7	1.5247593986334733	4.2913720720993015e-06
itga9	1.519838809270952	4.297556988578411e-06
arhgdig	1.3046953270547181	4.299639474064041e-06
pdgfc	1.9948012729849744	4.301501761539617e-06
zgc:158689	1.4873275564054045	4.304065720686283e-06
foxa1	0.8098587625519855	4.306822955275186e-06
slc25a36b	0.7833887917075413	4.308838141998834e-06
ENSDARG00000094486	1.245338760948262	4.311029531495217e-06
rplp2	1.2077161143997208	4.333363346023314e-06
txlng	1.1394685864226122	4.335220228678554e-06
gpr137	1.5011870573755008	4.34162238592408e-06
myh7	0.7248244172904953	4.3417602109825895e-06
enpp2	1.7872981200799032	4.348490813414432e-06
casp7	1.2886203471561508	4.348784055313023e-06
drd4a	1.5976665748992676	4.348936981795242e-06
hsd17b10	0.935407451210319	4.3562210586134745e-06
asb11	-0.9926662095164467	4.358760632493865e-06
nfr	-1.9161658961449066	4.359612132556555e-06
tmem222a	1.181838249014591	4.368279451659923e-06
bmpr2a	1.2901648390655707	4.3752661786485725e-06
ENSDARG00000094271	1.8544806356151193	4.375662254494166e-06
p2rx1	1.0976652603720658	4.377820862316786e-06
mcamb	1.2745636423796414	4.392918624206643e-06
ENSDARG00000086095	1.961676277171519	4.4023472185724386e-06
si:ch211-133h13.1	0.9359953268563777	4.40409820633724e-06
abtb1	0.7196709051983061	4.4049236209729915e-06
dock9b	1.05635735157329	4.406514266954964e-06
ENSDARG00000100712	1.6142017753405589	4.408560362641434e-06
perm1b	0.8064424401027853	4.413447970865787e-06
clcn2b	1.0427008192555915	4.418979563067709e-06
rn7sk	0.51177431749878	4.423808648965656e-06
zgc:92140	1.0264798001960989	4.424853685269513e-06
zgc:66427	1.0777952756184959	4.432452029271663e-06
tigara	1.1377691815620712	4.434529452206721e-06
ENSDARG00000099348	-inf	4.443371069047953e-06
ENSDARG00000097352	0.5395596955780858	4.444998202990575e-06
ENSDARG00000104303	1.4232121023135698	4.447173350362831e-06
dip2a	1.6514487164828318	4.44788782776756e-06
rgs2	0.7030347842882838	4.4511006465427445e-06
ribc1	1.4703533742351247	4.455729537437382e-06
cbln20	1.1746957082958314	4.456071495619584e-06
tab2	1.1370721816135811	4.458678482425003e-06
krt8	0.906230394847698	4.464737428229239e-06
mast2	1.4514434831043175	4.4666735213187935e-06
ubb	1.2380430005406695	4.470331717123247e-06
cdk19	2.709597064872582	4.4704001776091096e-06
cyb561	1.660609151047097	4.470428313775237e-06
syngap1b	0.8657518716537361	4.4716605924862826e-06
olfm3a	1.308201994657906	4.472432547842062e-06
ENSDARG00000117523	-1.3128449617387514	4.478012274259028e-06
ENSDARG00000081299	1.9879146653632576	4.481301186943722e-06
osbpl8	1.159982899976712	4.492634514126931e-06
trim35-3	1.4516609485876077	4.498390433947253e-06
zdhhc5a	2.0313311645187144	4.499357567324581e-06
rpz	1.4864638111379271	4.501407958098608e-06
ENSDARG00000095950	-3.9531189106309994	4.5059292544267275e-06
dhrs13a.3	0.8435525074697336	4.509399814938444e-06
usf1	1.2401459714484653	4.511136142666024e-06
ENSDARG00000062515	2.2569078362082786	4.513469336447479e-06
erbin	1.1972751401159067	4.514313917681842e-06
thap11	1.371503281998585	4.516143797573347e-06
fgf1b	0.8033558390789804	4.519990601689684e-06
ENSDARG00000117641	1.8698193410509623	4.522935378392249e-06
mpzl2b	0.9331370656188477	4.52682412740531e-06
exoc1	1.1821195421769388	4.535702192063414e-06
LOC100537475	1.1567248193648387	4.5388378264981115e-06
si:ch211-14a17.11	1.3748850866912992	4.542931411410907e-06
alx4b	2.114531534723287	4.544146649298563e-06
nyx	1.0105869076953513	4.547291159333974e-06
xrcc4	0.7390501750182437	4.547339379462893e-06
stx11a	1.5168551980151606	4.57514852639632e-06
aimp2	1.3048337870977522	4.577867673387148e-06
kgd4	1.30950923229849	4.582509640638337e-06
atxn7l2b	1.3058051193221671	4.586541356695317e-06
cntn3a.2	1.5903324230888618	4.590672288002754e-06
tbx5b	2.3042531262257158	4.596905941270516e-06
tdrd7b	1.361415782130296	4.598105230895786e-06
skor1a	1.4103758032381497	4.6059018335366695e-06
zgc:153441	1.6923889321943448	4.609020291832441e-06
cnnm2b	1.1893632191070638	4.6141825174148935e-06
ralgds	2.247870545104363	4.61871299472369e-06
selenoj	0.9581833226741507	4.622858832837191e-06
ENSDARG00000117441	1.079967515985301	4.623078747860752e-06
ctss1	1.7715512952455912	4.627097241139377e-06
ahdc1	1.050074560098659	4.637980241317581e-06
rargb	1.9146570818337776	4.657066251003746e-06
slc35e1	1.3462546255464225	4.65928517735205e-06
cnsta	1.4103230605419825	4.6675157487826285e-06
gfra4b	1.4384057583210486	4.667910002970209e-06
stx3b	0.9082871969631717	4.675262986556168e-06
ENSDARG00000117373	1.121078535589548	4.680944425230956e-06
trip10a	1.015206676331784	4.69797535122713e-06
ENSDARG00000097670	1.7419213843799581	4.7059534225124636e-06
gnmt	1.165228907039633	4.71253379198909e-06
inhbb	1.2739977821068678	4.7125917932959785e-06
bri3	0.9048765438809394	4.716319370674868e-06
med12	1.3702591956360275	4.725590667171973e-06
lmo4b	1.5323558650415947	4.731238352556043e-06
ENSDARG00000116512	-1.6159087473873441	4.737055024231332e-06
rufy3	1.4962899071497229	4.7380907448765435e-06
si:ch211-250c4.3	0.8437561242924413	4.743968280511146e-06
ENSDARG00000101745	1.0928839508729553	4.745967618243697e-06
plcb4a	1.2895208826259152	4.747502885470278e-06
utp23	0.98287217066757	4.7489358383657126e-06
ankrd1b	1.684111151165076	4.749655799533865e-06
galnt18b	1.3698195577539665	4.7507551658238075e-06
impg1b	1.6131507862753045	4.763106486579902e-06
gnpnat1	1.4070764333599044	4.767823041306175e-06
LOC110438134	0.6001879042784012	4.7680003086465705e-06
si:dkey-166f24.2	1.3894908159570083	4.771194784912449e-06
fgfbp2a	1.0859128503673163	4.773831113164125e-06
vps45	1.505631214217768	4.780223913809908e-06
adam11	1.2185602803274682	4.782778298046939e-06
tcimb	1.2628030469575429	4.783033783695168e-06
zgc:136929	1.3926883074414051	4.792971505592311e-06
epha5	1.2006305409868363	4.79580845528384e-06
ndufs3	1.1410554927413536	4.804137749327728e-06
fgfrl1b	1.0908538530593208	4.816726864095612e-06
tfr1b	1.9286698706929295	4.8185618770907736e-06
ENSDARG00000117634	2.7041123547454533	4.819184806008075e-06
bhlhe23	1.7352622611887525	4.820075341302247e-06
ca2	1.8266138834820147	4.822790294127786e-06
snai2	1.4267589313655267	4.832336287478949e-06
fam193a	1.0549707703812352	4.834767650370602e-06
syngr3b	1.0936594233216095	4.844606257846921e-06
bcl2a	1.5435226528186112	4.845802767321447e-06
uxs1	1.1395504150712332	4.848192279497268e-06
ano5b	1.7911434352982307	4.855906237089339e-06
aimp1a	1.2377761929031408	4.857481342229704e-06
ppm1la	0.8710339692007093	4.864393880834159e-06
znf346	1.1946861758823661	4.865770929108058e-06
pnoca	1.832840121138171	4.86947797711809e-06
si:zfos-1451h6.1	1.1098124188517968	4.872323941847949e-06
LOC103909513	1.3318107103685075	4.8764221323319216e-06
prkaa2	1.239882679420677	4.877423822985417e-06
tgfbrap1	1.9305813770579832	4.879587869220478e-06
pdia2	0.48816894184094534	4.882281244307871e-06
ENSDARG00000117379	1.4921205271354554	4.883004601589107e-06
zgc:123217	2.1470928911474547	4.8960316898260954e-06
crygm2d17	0.8928115502962284	4.896159557819769e-06
cita	1.280326647795153	4.907796485423418e-06
otol1b	1.4578262675053533	4.916523962883054e-06
STK19	1.196134606814482	4.920757169396899e-06
triobpb	0.9280717163508247	4.921659928249584e-06
zgc:86598	1.3153054921157967	4.929588585337394e-06
gpd1c	0.9785961937917919	4.933324519247548e-06
exoc2	1.4079476949492518	4.934839409631969e-06
ap5m1	1.6077969537576406	4.937936446990596e-06
TRPC7	0.9283798787097776	4.944883063894405e-06
ENSDARG00000086623	1.2567716752777285	4.947660135090111e-06
ENSDARG00000109743	2.3269575136296194	4.948759855330864e-06
tnni1c	1.254432957107082	4.950608039396513e-06
ccr7	-1.7813047194629141	4.969803332734194e-06
mgst3a	1.0628111434798864	4.973861516136127e-06
farsa	1.291325676566942	4.975967726728728e-06
ENSDARG00000117430	0.948565040730195	4.978222779667859e-06
mpped2a	1.607649926350323	4.9831179275779985e-06
mipepa	1.1743039482642643	4.9840249456011725e-06
hnf4g	0.6214878956669053	4.988447321561528e-06
ENSDARG00000104678	0.8486168482655373	4.988576333083513e-06
zgc:112294	1.392593758078358	4.996232113767785e-06
ppp2r2ba	1.2895355727700528	5.0009390741101955e-06
